customer_id,signup_date,region,acquisition_channel,age_group,preferred_payment_type,customer_segment,device_type,email_opt_in,churned_flag,total_orders,first_purchase_value,is_returning_flag,true_clv
CUST03695,2022-03-09,West,social,36-45,card,Gold,mobile,True,True,4,1024.18,True,22906.16
CUST03696,2022-12-04,West,paid_ads,18-25,UPI,Gold,mobile,False,False,8,1014.77,True,25458.28
CUST03697,2021-12-04,North,email,18-25,UPI,Silver,mobile,False,False,6,830.16,True,24074.52
CUST03698,2022-03-28,North,organic,36-45,card,Silver,mobile,True,False,2,701.91,True,23106.89
CUST03699,2021-11-14,North,social,36-45,UPI,Bronze,mobile,False,False,1,289.61,False,13616.67
CUST03700,2023-04-12,North,paid_ads,18-25,card,Silver,mobile,False,True,2,902.15,True,18792.43
CUST03701,2021-06-17,Central,social,36-45,wallet,Silver,mobile,True,True,5,996.8,True,21203.37
CUST03702,2021-09-10,North,organic,,UPI,Silver,mobile,True,True,7,911.06,True,22250.04
CUST03703,2021-10-01,West,referral,,COD,Bronze,mobile,True,True,4,662.88,True,17714.96
CUST03704,2023-09-19,North,organic,18-25,netbanking,Silver,mobile,True,False,2,2723.02,True,19411.2
CUST03705,2023-11-01,North,social,26-35,UPI,Gold,desktop,True,True,7,620.78,True,24330.68
CUST03706,2022-07-02,North,organic,18-25,UPI,Silver,mobile,False,False,6,393.82,True,17673.89
CUST03707,2021-06-21,East,paid_ads,36-45,netbanking,Silver,tablet,True,False,6,1096.15,True,19745.28
CUST03708,2023-04-08,West,referral,46-60,card,Platinum,desktop,True,False,9,462.36,True,25598.45
CUST03709,2022-06-23,Central,paid_ads,18-25,card,Silver,mobile,True,True,0,754.27,False,22006.64
CUST03710,2023-07-20,North,social,26-35,UPI,Gold,desktop,True,True,3,387.91,True,24047.3
CUST03711,2022-01-30,West,social,26-35,UPI,Bronze,desktop,False,False,9,858.65,True,21111.36
CUST03712,2023-12-30,Central,organic,26-35,netbanking,Bronze,mobile,True,True,0,2485.5,False,14611.58
CUST03713,2023-06-03,South,social,46-60,UPI,Platinum,mobile,False,False,2,1353.11,True,29008.41
CUST03714,2021-09-03,North,paid_ads,18-25,UPI,Platinum,mobile,True,False,9,223.23,True,30831.29
CUST03715,2023-03-06,North,referral,36-45,UPI,Bronze,desktop,False,True,4,999.17,True,21219.57
CUST03716,2021-11-11,North,organic,26-35,UPI,Platinum,mobile,False,True,5,556.35,True,28335.44
CUST03717,2022-01-19,Central,paid_ads,46-60,COD,Gold,desktop,True,True,6,627.65,True,17475.48
CUST03718,2021-10-02,South,social,26-35,UPI,Bronze,desktop,False,True,10,338.39,True,17032.85
CUST03719,2023-01-18,East,email,18-25,COD,Bronze,mobile,False,True,11,818.95,True,24602.25
CUST03720,2021-10-15,Central,email,18-25,card,Silver,mobile,True,False,4,1816.11,True,20472.17
CUST03721,2022-12-01,South,social,36-45,COD,Bronze,mobile,True,False,3,774.57,True,21248.11
CUST03722,2022-09-30,West,organic,26-35,netbanking,Gold,desktop,True,False,11,1061.46,True,26379.96
CUST03723,2023-04-03,North,paid_ads,36-45,netbanking,Gold,mobile,False,True,3,749.05,True,20223.08
CUST03724,2023-12-24,East,organic,18-25,netbanking,Silver,mobile,False,True,4,849.55,True,19228.07
CUST03725,2021-01-10,North,social,18-25,wallet,Gold,mobile,True,False,2,1714.67,True,26083.93
CUST03726,2023-12-21,South,organic,36-45,wallet,Silver,tablet,False,False,5,1175.48,True,21270.49
CUST03727,2021-04-30,South,email,18-25,card,Silver,mobile,True,False,3,732.4,True,21387.77
CUST03728,2022-07-31,West,organic,46-60,card,Silver,mobile,True,False,6,1000.86,True,25710.26
CUST03729,2022-01-09,West,organic,,COD,Silver,mobile,False,False,2,801.05,True,20583.26
CUST03730,2022-12-01,Central,social,18-25,UPI,Platinum,mobile,True,True,6,3231.74,True,23313.56
CUST03731,2023-03-02,North,organic,36-45,UPI,Bronze,mobile,False,False,2,925.01,True,22417.45
CUST03732,2023-07-31,Northeast,organic,18-25,UPI,Bronze,desktop,True,False,0,1171.43,False,15178.17
CUST03733,2022-03-17,North,referral,46-60,UPI,Silver,mobile,False,True,5,521.62,True,26167.33
CUST03734,2023-10-19,Central,email,36-45,UPI,Platinum,tablet,True,True,4,1462.19,True,20868.01
CUST03735,2021-12-20,Central,organic,26-35,COD,Silver,mobile,True,False,4,349.22,True,21009.66
CUST03736,2021-08-12,West,paid_ads,36-45,card,Silver,desktop,True,False,1,825.08,False,20497.87
CUST03737,2022-02-20,East,organic,18-25,wallet,Platinum,mobile,True,False,3,1160.64,True,22288.07
CUST03738,2022-08-02,Central,referral,26-35,card,Bronze,mobile,True,True,4,1046.66,True,21619.3
CUST03739,2023-01-02,Central,paid_ads,,COD,Bronze,mobile,False,True,0,608.04,False,19895.88
CUST03740,2023-07-01,North,referral,26-35,wallet,Silver,mobile,False,True,13,1793.02,False,26115.52
CUST03741,2021-09-04,Central,paid_ads,,netbanking,Silver,desktop,False,True,6,1125.04,True,19903.96
CUST03742,2021-11-29,North,email,60+,card,Bronze,mobile,False,True,0,313.45,False,16007.11
CUST03743,2023-10-25,East,referral,26-35,COD,Silver,desktop,False,False,3,819.89,True,14927.13
CUST03744,2022-04-27,West,social,46-60,UPI,Silver,mobile,False,True,1,983.7,False,15219.27
CUST03745,2021-09-22,Central,paid_ads,18-25,card,Bronze,tablet,False,False,3,769.82,True,24159.11
CUST03746,2023-12-16,East,paid_ads,46-60,card,Silver,desktop,True,False,1,1457.81,False,16210.88
CUST03747,2022-05-07,South,paid_ads,36-45,wallet,Bronze,mobile,True,False,6,303.73,True,24208.96
CUST03748,2023-12-15,East,paid_ads,36-45,netbanking,Bronze,mobile,True,False,3,1248.12,True,21426.51
CUST03749,2023-10-04,South,organic,46-60,wallet,Gold,mobile,False,False,5,557.9,True,18744.62
CUST03750,2023-09-20,East,organic,26-35,card,Silver,mobile,False,False,4,1115.72,True,18812.58
CUST03751,2022-09-30,East,paid_ads,36-45,UPI,Silver,desktop,False,True,1,447.3,False,15109.19
CUST03752,2023-05-25,Central,organic,46-60,card,Silver,mobile,True,True,7,705.14,False,18861.26
CUST03753,2023-11-18,South,organic,18-25,card,Bronze,mobile,True,True,2,397.56,True,15537.74
CUST03754,2021-10-22,South,referral,18-25,wallet,Silver,tablet,True,False,4,623.04,True,22991.04
CUST03755,2021-02-11,East,social,60+,card,Bronze,mobile,True,True,2,241.46,True,19528.54
CUST03756,2021-12-18,North,organic,46-60,wallet,Silver,mobile,True,True,2,204.92,True,21826.37
CUST03757,2022-11-29,South,social,26-35,UPI,Bronze,mobile,True,False,0,799.51,False,16345.69
CUST03758,2022-08-23,South,organic,36-45,card,Gold,mobile,True,False,9,1501.31,True,24588.65
CUST03759,2021-03-30,East,email,46-60,UPI,Gold,mobile,True,True,9,513.89,True,24174.88
CUST03760,2022-09-07,South,referral,26-35,card,Platinum,mobile,False,False,8,1199.28,True,24304.85
CUST03761,2021-07-10,West,paid_ads,18-25,UPI,Gold,mobile,True,True,3,1153.89,True,27627.57
CUST03762,2022-07-08,Central,referral,26-35,wallet,Silver,mobile,True,True,3,1126.14,True,18115.04
CUST03763,2022-09-23,West,paid_ads,26-35,COD,Bronze,mobile,True,False,1,1265.51,False,14076.05
CUST03764,2022-11-29,South,paid_ads,18-25,card,Bronze,mobile,True,True,5,2197.05,True,19780.86
CUST03765,2022-03-28,North,paid_ads,60+,card,BRONZE,mobile,True,True,1,449.08,False,15650.97
CUST03766,2022-03-24,North,email,36-45,UPI, Gold,mobile,True,True,3,704.92,True,21733.72
CUST03767,2023-01-14,West,social,36-45,COD,Gold,mobile,False,False,5,659.34,True,20705.83
CUST03768,2023-04-01,West,paid_ads,36-45,UPI,Bronze,mobile,False,True,1,2590.33,False,15797.47
CUST03769,2023-06-04,North,social,26-35,netbanking,Bronze,mobile,True,False,3,984.76,True,15714.93
CUST03770,2022-01-01,South,organic,36-45,card,Bronze,desktop,False,True,0,397.35,False,19684.63
CUST03771,2022-04-10,South,referral,36-45,wallet,Platinum,mobile,False,False,11,1546.65,True,29566.68
CUST03772,2021-12-29,South,paid_ads,36-45,wallet,Bronze,mobile,True,True,9,707.49,True,29692.82
CUST03773,2022-08-01,Northeast,paid_ads,18-25,card,gold ,mobile,False,True,0,1553.39,False,17463.94
CUST03774,2021-05-20,South,email,46-60,card,Gold,desktop,True,True,10,1354.95,True,30980.57
CUST03775,2022-04-16,North,social,26-35,UPI,Gold,desktop,False,False,4,1698.04,True,18071.16
CUST03776,2021-07-26,South,email,26-35,UPI,Silver,desktop,True,True,1,3004.24,False,16060.81
CUST03777,2022-08-06,North,referral,26-35,UPI,Bronze,mobile,True,False,9,1224.91,True,19426.5
CUST03778,2023-07-21,North,paid_ads,60+,wallet,Bronze,mobile,True,True,5,1644.39,True,20570.06
CUST03779,2023-12-16,East,social,26-35,card,PLATINUM,tablet,True,True,12,787.45,True,27866.73
CUST03780,2022-05-04,South,organic,18-25,wallet,Silver,mobile,True,True,1,625.37,False,18128.29
CUST03781,2021-03-03,North,social,60+,UPI, Silver,mobile,False,False,12,831.19,True,26961.17
CUST03782,2021-09-07,West,organic,60+,card,Silver,desktop,True,False,4,887.93,True,23729.33
CUST03783,2021-04-25,East,social,18-25,wallet,Silver,mobile,True,True,5,2366.52,True,21116.98
CUST03784,2023-04-12,North,social,,UPI,Gold,tablet,True,True,4,1257.22,True,21249.24
CUST03785,2023-12-15,Central,organic,46-60,card,Gold,desktop,True,False,3,452.99,True,21314.67
CUST03786,2022-08-30,South,organic,18-25,UPI,Bronze,mobile,True,False,6,488.42,True,17673.87
CUST03787,2021-07-13,Northeast,paid_ads,36-45,UPI,BRONZE,mobile,True,True,5,508.17,True,19456.33
CUST03788,2021-01-24,Northeast,paid_ads,18-25,card,Bronze,desktop,True,False,7,735.46,True,19445.68
CUST03789,2023-12-05,East,social,46-60,UPI,Gold,mobile,True,True,0,1222.36,False,14490.69
CUST03790,2021-12-13,South,organic,18-25,UPI,Silver,desktop,True,False,10,1112.39,False,28084.07
CUST03791,2021-05-03,Central,paid_ads,36-45,wallet,GOLD,mobile,True,False,2,572.92,True,20108.61
CUST03792,2021-07-13,South,organic,46-60,UPI,Bronze,mobile,False,True,4,1350.09,True,20459.9
CUST03793,2021-10-07,North,organic,18-25,UPI,Silver,mobile,True,True,0,546.96,False,17128.73
CUST03794,2022-12-20,West,organic,36-45,UPI,Bronze,mobile,True,False,5,887.6,True,16180.09
CUST03795,2023-09-04,East,social,18-25,netbanking,Silver,mobile,False,True,7,1239.42,True,21962.64
CUST03796,2021-10-29,Central,social,18-25,card,Silver,desktop,False,True,1,633.9,False,15764.22
CUST03797,2023-01-23,Central,email,46-60,wallet,Platinum,mobile,True,True,7,815.08,False,28563.34
CUST03798,2021-03-13,Central,paid_ads,46-60,card,Gold,mobile,True,True,1,1287.53,False,22452.01
CUST03799,2021-01-12,Central,organic,36-45,card,Bronze,mobile,False,True,2,532.09,True,17890.0
CUST03800,2021-03-02,West,organic,46-60,COD,Bronze,mobile,False,False,2,2225.65,True,18486.25
CUST03801,2023-10-08,East,paid_ads,18-25,UPI,Bronze,desktop,False,False,1,311.76,False,11930.54
CUST03802,2022-09-29,Northeast,organic,26-35,card,Bronze,mobile,True,False,2,1204.35,True,17156.76
CUST03803,2023-06-01,Northeast,organic,46-60,UPI, Platinum,mobile,True,True,1,480.54,False,22012.86
CUST03804,2021-01-24,Central,referral,46-60,UPI,Platinum,mobile,False,True,12,2153.13,True,31977.05
CUST03805,2021-01-25,Central,organic,26-35,netbanking,Bronze,mobile,True,False,3,226.76,True,20736.96
CUST03806,2023-07-19,West,referral,26-35,netbanking,Bronze,desktop,False,True,4,443.64,True,14426.05
CUST03807,2021-04-23,South,referral,36-45,card,Bronze,desktop,True,False,4,2024.57,True,19070.65
CUST03808,2021-06-20,Central,social,18-25,COD,Silver,mobile,False,True,3,637.72,True,24492.87
CUST03809,2022-07-23,North,paid_ads,36-45,UPI,Silver,mobile,False,True,4,675.73,True,23175.93
CUST03810,2022-10-27,South,social,26-35,UPI,Silver,desktop,False,False,2,988.12,True,19448.11
CUST03811,2021-09-08,East,paid_ads,26-35,card,Bronze,desktop,False,False,9,1415.29,True,21718.48
CUST03812,2022-05-02,West,organic,18-25,COD,Bronze,desktop,True,True,1,1085.02,False,18580.99
CUST03813,2023-01-09,West,paid_ads,36-45,UPI,Silver,mobile,False,True,6,415.93,True,20712.6
CUST03814,2022-04-30,North,organic,60+,netbanking,Bronze,mobile,True,True,10,452.9,True,21803.84
CUST03815,2022-02-24,North,paid_ads,26-35,COD,Silver,desktop,True,False,4,876.09,True,22001.74
CUST03816,2021-03-20,South,social,60+,UPI,Bronze,mobile,True,False,8,527.48,True,25226.28
CUST03817,2022-05-10,South,social,26-35,COD,Silver,mobile,False,False,5,988.93,True,26268.57
CUST03818,2023-05-30,North,organic,26-35,UPI,Gold,desktop,True,False,8,514.11,True,25424.43
CUST03819,2022-11-18,West,organic,46-60,COD,Silver,mobile,False,True,11,660.37,True,25257.97
CUST03820,2023-09-05,South,organic,18-25,card,Gold,mobile,False,False,5,248.38,True,22516.31
CUST03821,2021-05-19,South,email,,UPI,Bronze,mobile,False,False,2,2278.02,True,20472.46
CUST03822,2021-01-13,South,paid_ads,36-45,COD,Bronze,desktop,True,True,1,1236.06,False,12801.02
CUST03823,2022-08-24,East,paid_ads,,card,Silver,mobile,True,True,5,375.64,True,16230.99
CUST03824,2021-07-15,Central,organic,46-60,COD,Bronze,mobile,False,False,1,450.45,False,13245.79
CUST03825,2022-10-13,North,social,26-35,card,Bronze,desktop,True,False,2,1207.21,True,21007.58
CUST03826,2023-09-17,South,paid_ads,26-35,wallet,Bronze,desktop,False,False,5,651.61,True,13663.68
CUST03827,2022-01-05,West,organic,26-35,wallet,Silver,desktop,True,False,8,534.18,True,25468.28
CUST03828,2022-08-25,North,paid_ads,26-35,card,Silver,mobile,True,False,2,938.04,True,20228.46
CUST03829,2023-01-17,Central,social,36-45,COD,Bronze,mobile,False,False,6,453.87,True,22212.44
CUST03830,2021-06-14,Northeast,paid_ads,18-25,card,Silver,mobile,False,True,0,319.83,False,15197.19
CUST03831,2023-09-10,West,email,46-60,COD,Gold,mobile,True,False,6,2274.13,True,19772.25
CUST03832,2021-08-11,Northeast,social,18-25,netbanking,Bronze,tablet,False,True,1,860.53,False,20128.74
CUST03833,2023-06-05,East,referral,26-35,wallet,Silver,mobile,True,False,3,895.0,True,18107.42
CUST03834,2022-12-24,East,email,36-45,netbanking,Platinum,desktop,False,False,3,382.89,True,25171.17
CUST03835,2021-06-04,North,social,26-35,UPI,Bronze,desktop,True,True,2,1332.3,True,17613.15
CUST03836,2023-03-05,North,paid_ads,26-35,netbanking,Silver,mobile,False,False,2,371.69,True,16308.35
CUST03837,2021-08-04,South,social,36-45,COD,Silver,mobile,False,False,2,589.27,True,17974.09
CUST03838,2022-10-19,East,paid_ads,26-35,wallet,Silver,mobile,False,True,1,1119.59,False,17560.03
CUST03839,2023-11-17,East,referral,26-35,netbanking,Gold,mobile,True,True,3,295.97,True,17337.18
CUST03840,2023-11-10,South,referral,46-60,UPI,Silver,mobile,True,False,3,3289.21,True,16045.68
CUST03841,2023-08-13,West,social,18-25,UPI,Gold,mobile,True,True,2,1152.24,True,18212.27
CUST03842,2022-06-25,South,email,36-45,COD,Bronze,mobile,False,False,1,417.93,False,16784.41
CUST03843,2022-09-05,South,paid_ads,26-35,wallet,Silver,mobile,False,True,7,700.07,True,23283.06
CUST03844,2021-11-25,South,referral,46-60,card,Bronze,mobile,False,False,7,645.66,True,18506.44
CUST03845,2023-10-06,West,referral,18-25,UPI,Bronze,desktop,True,True,4,604.41,True,25660.91
CUST03846,2022-06-07,East,email,18-25,UPI,Silver,mobile,True,False,2,568.74,True,19395.5
CUST03847,2023-04-25,Central,paid_ads,26-35,card,Bronze,desktop,True,False,1,588.64,False,17261.62
CUST03848,2022-01-29,North,organic,36-45,UPI, Bronze,mobile,False,False,1,1202.77,False,17918.74
CUST03849,2023-03-22,East,organic,18-25,card,Platinum,tablet,True,True,10,1012.31,True,29223.65
CUST03850,2021-09-03,Northeast,organic,46-60,card,Gold,mobile,True,True,4,436.78,True,28584.43
CUST03851,2023-03-15,North,organic,26-35,COD, Bronze,desktop,True,True,5,1381.27,True,21161.04
CUST03852,2021-02-20,East,paid_ads,46-60,card,Bronze,mobile,True,False,4,2368.39,True,21790.99
CUST03853,2021-04-25,North,organic,46-60,COD,Silver,mobile,True,True,7,712.43,True,21918.87
CUST03854,2022-01-21,North,social,36-45,UPI,Bronze,mobile,True,True,0,1031.82,False,16356.12
CUST03855,2022-06-12,East,paid_ads,36-45,netbanking,Bronze,mobile,False,True,8,255.52,True,20077.46
CUST03856,2023-02-18,North,paid_ads,36-45,wallet,Gold,mobile,True,False,4,1925.63,True,19700.38
CUST03857,2022-01-29,East,social,46-60,UPI,Bronze,mobile,True,True,7,681.85,True,22916.33
CUST03858,2021-01-21,Northeast,paid_ads,18-25,card,Gold,desktop,True,True,2,858.24,True,21322.88
CUST03859,2021-12-23,South,social,46-60,COD,Platinum,desktop,False,True,10,2449.44,True,30789.45
CUST03860,2022-04-26,North,social,36-45,wallet,Bronze,mobile,True,True,10,2547.74,True,23731.08
CUST03861,2022-08-19,Central,paid_ads,36-45,card,Silver,mobile,True,False,5,396.96,True,19827.91
CUST03862,2022-12-07,East,paid_ads,26-35,netbanking,Bronze,mobile,True,False,4,1287.43,True,18278.41
CUST03863,2021-09-29,Central,paid_ads,36-45,UPI,Silver,tablet,True,False,11,235.57,True,24042.52
CUST03864,2022-10-31,South,paid_ads,26-35,card,Bronze,mobile,True,True,4,917.99,True,19471.99
CUST03865,2022-11-23,West,referral,26-35,UPI,Silver,desktop,True,True,1,515.31,False,18717.63
CUST03866,2023-05-01,Northeast,paid_ads,26-35,COD,Silver,mobile,True,True,5,1434.93,True,16657.35
CUST03867,2022-07-26,North,paid_ads,36-45,UPI,Platinum,mobile,False,True,6,1501.61,True,26408.19
CUST03868,2023-06-07,Central,paid_ads,18-25,COD,Bronze,mobile,False,False,5,1000.98,True,20426.02
CUST03869,2021-08-31,West,organic,46-60,UPI,Bronze,mobile,True,True,8,569.2,True,24137.71
CUST03870,2023-02-19,Central,organic,46-60,card,BRONZE,mobile,False,False,4,1388.6,False,19644.53
CUST03871,2021-02-20,North,referral,46-60,card,Bronze,mobile,True,False,2,594.97,True,20547.8
CUST03872,2021-04-23,East,organic,46-60,COD,Silver,desktop,False,True,2,493.98,True,20045.41
CUST03873,2023-08-05,North,social,26-35,card,Platinum,desktop,True,False,0,382.83,False,19694.29
CUST03874,2022-06-05,Northeast,email,46-60,netbanking,Silver,mobile,False,True,1,394.95,False,13445.34
CUST03875,2022-11-11,North,social,26-35,card,Silver,mobile,False,False,2,1149.2,True,17650.62
CUST03876,2022-10-23,North,paid_ads,18-25,netbanking,Silver,mobile,True,True,2,507.21,True,16626.71
CUST03877,2023-01-31,Central,paid_ads,18-25,card,Bronze,mobile,True,True,0,951.23,False,12761.95
CUST03878,2021-09-26,South,referral,18-25,UPI,Platinum,mobile,True,True,10,313.08,True,37706.92
CUST03879,2021-07-15,West,social,18-25,card,Platinum,mobile,True,False,10,406.95,True,28485.9
CUST03880,2021-02-16,South,email,26-35,card,Bronze,mobile,True,False,2,110.84,True,17424.95
CUST03881,2023-08-05,West,paid_ads,,COD,Bronze,desktop,False,True,6,912.88,True,15837.95
CUST03882,2021-09-02,South,organic,26-35,card,Silver,desktop,True,False,3,624.43,True,23052.48
CUST03883,2022-09-22,East,paid_ads,46-60,COD,Gold,mobile,False,True,4,358.71,True,23822.03
CUST03884,2022-05-14,East,email,46-60,UPI,Silver,mobile,True,True,7,1322.93,True,24651.58
CUST03885,2021-06-27,South,referral,46-60,wallet,Silver,mobile,False,True,9,380.01,True,31199.37
CUST03886,2022-03-30,South,social,36-45,UPI,Silver,tablet,False,True,4,1544.3,True,21318.74
CUST03887,2021-04-02,North,social,60+,netbanking,Silver,desktop,False,False,7,738.28,True,19121.51
CUST03888,2021-07-13,West,email,18-25,COD,Platinum,mobile,True,False,5,1248.11,True,28414.38
CUST03889,2021-06-02,North,paid_ads,26-35,netbanking,Gold,desktop,False,True,8,922.57,True,24907.84
CUST03890,2023-06-22,South,email,26-35,card,Gold,mobile,True,False,4,685.01,True,22483.27
CUST03891,2022-09-14,South,email,,card,Bronze,mobile,True,False,2,1472.82,True,20276.35
CUST03892,2023-10-11,East,social,26-35,COD,Bronze,desktop,True,False,2,691.21,True,22037.37
CUST03893,2022-04-23,West,email,26-35,wallet,Gold,desktop,True,True,3,412.97,True,22968.01
CUST03894,2021-08-09,East,referral,60+,UPI,Bronze,mobile,True,True,4,623.91,True,17574.57
CUST03895,2022-10-29,Central,social,26-35,UPI,Bronze,desktop,True,True,1,463.67,False,15551.48
CUST03896,2023-10-15,West,referral,46-60,UPI,Gold,mobile,False,True,5,2517.0,True,20732.7
CUST03897,2022-08-07,Central,social,,UPI,Silver,mobile,True,False,5,821.06,True,18066.59
CUST03898,2021-01-20,West,social,36-45,UPI,Silver,desktop,True,True,0,1333.22,False,18239.37
CUST03899,2021-11-29,North,social,26-35,UPI,Bronze,mobile,True,True,4,345.65,True,18179.8
CUST03900,2023-10-10,Northeast,paid_ads,60+,UPI,Bronze,desktop,False,True,1,597.66,False,14382.8
CUST03901,2022-07-22,Central,social,36-45,UPI,Gold,mobile,False,True,8,211.79,True,26369.14
CUST03902,2023-11-09,West,social,18-25,card,Bronze,desktop,False,True,7,555.36,False,20373.67
