customer_id,signup_date,region,acquisition_channel,age_group,preferred_payment_type,customer_segment,device_type,email_opt_in,churned_flag,total_orders,first_purchase_value,is_returning_flag,true_clv,is_returning_flag_cleaned,total_orders_flag_leakage_risk
CUST04162,2022-03-06,East,paid_ads,26-35,UPI,Silver,mobile,False,True,5,402.19,True,16084.65,True,True
CUST04163,2022-09-09,South,paid_ads,46-60,card,Silver,desktop,False,False,8,710.67,True,23190.41,True,True
CUST04164,2021-08-08,East,referral,26-35,COD,Silver,mobile,True,True,3,772.3,True,24746.92,True,True
CUST04165,2023-02-22,Central,paid_ads,26-35,UPI,Silver,mobile,False,True,5,376.98,True,22186.9,True,True
CUST04166,2023-01-15,West,paid_ads,Unknown,COD,Silver,mobile,True,False,3,586.02,True,18885.05,True,True
CUST04167,2022-05-22,West,organic,36-45,UPI,Gold,mobile,True,True,4,1446.2,True,25700.73,True,True
CUST04168,2021-07-18,Central,social,26-35,COD,Gold,mobile,False,False,6,419.38,True,20114.84,True,True
CUST04169,2022-07-10,East,organic,60+,netbanking,Silver,desktop,True,False,3,462.92,True,17868.07,True,True
CUST04170,2023-01-09,West,paid_ads,26-35,UPI,Bronze,mobile,True,True,1,1104.74,False,13818.78,False,True
CUST04171,2022-02-13,East,referral,36-45,COD,Silver,mobile,False,True,1,286.82,False,15522.26,False,True
CUST04172,2021-10-16,West,referral,26-35,card,Bronze,mobile,True,False,3,639.03,True,20511.78,True,True
CUST04173,2022-07-09,East,email,36-45,card,Bronze,mobile,True,True,2,872.61,True,16579.75,True,True
CUST04174,2022-01-24,Central,referral,36-45,wallet,Silver,mobile,False,True,5,404.77,True,25078.84,True,True
CUST04175,2022-03-15,North,social,36-45,card,Silver,mobile,True,True,3,544.17,True,23407.67,True,True
CUST04176,2022-01-18,South,paid_ads,26-35,wallet,Bronze,mobile,False,False,6,4092.53,True,23832.46,True,True
CUST04177,2021-11-29,South,organic,46-60,card,Silver,desktop,True,True,7,2216.5,True,23005.47,True,True
CUST04178,2023-02-24,Northeast,social,26-35,card,Silver,mobile,True,True,3,343.36,True,15562.04,True,True
CUST04179,2022-05-19,East,organic,46-60,UPI,Silver,mobile,False,True,0,1162.6,False,19315.18,False,True
CUST04180,2022-05-26,South,social,18-25,netbanking,Gold,desktop,True,True,5,936.76,True,25314.44,True,True
CUST04181,2022-12-17,East,email,Unknown,wallet,Bronze,desktop,False,True,3,698.21,True,22931.43,True,True
CUST04182,2022-01-31,East,paid_ads,46-60,wallet,Bronze,mobile,True,True,2,635.83,True,21351.82,True,True
CUST04183,2021-04-21,Central,social,36-45,COD,Silver,mobile,True,False,2,365.0,True,18759.04,True,True
CUST04184,2023-07-23,Northeast,paid_ads,18-25,COD,Silver,desktop,False,True,2,606.02,True,12370.19,True,True
CUST04185,2021-03-02,Central,paid_ads,36-45,card,Bronze,desktop,True,False,5,732.0,True,24802.47,True,True
CUST04186,2022-09-19,Central,paid_ads,18-25,netbanking,Bronze,mobile,True,False,2,1371.01,True,18850.47,True,True
CUST04187,2021-10-19,South,referral,26-35,UPI,Bronze,tablet,False,False,2,279.88,True,21228.16,True,True
CUST04188,2021-08-23,South,email,26-35,UPI,Silver,mobile,True,True,6,949.99,True,20580.8,True,True
CUST04189,2021-02-15,West,paid_ads,26-35,COD,Silver,desktop,False,True,4,696.61,True,19120.5,True,True
CUST04190,2023-09-13,West,social,Unknown,COD,Silver,mobile,False,True,2,780.78,True,18835.42,True,True
CUST04191,2022-04-15,South,paid_ads,36-45,UPI,Silver,mobile,True,False,7,1060.85,True,21106.27,True,True
CUST04192,2022-01-11,Central,organic,36-45,UPI,Bronze,mobile,False,False,5,880.83,True,21054.82,True,True
CUST04193,2023-03-23,South,referral,26-35,UPI,Gold,mobile,True,True,5,1647.14,True,20137.39,True,True
CUST04194,2021-02-12,South,social,36-45,card,Bronze,mobile,False,True,1,572.58,False,20567.77,False,True
CUST04195,2022-09-11,South,social,26-35,wallet,Silver,desktop,True,True,2,1102.58,True,15177.37,True,True
CUST04196,2022-06-26,Central,email,60+,wallet,Silver,mobile,True,True,5,2558.87,True,21025.73,True,True
CUST04197,2022-08-30,Central,organic,46-60,UPI,Bronze,tablet,True,True,3,865.68,True,16843.85,True,True
CUST04198,2021-05-16,East,referral,46-60,card,Bronze,mobile,True,False,3,788.49,True,17953.68,True,True
CUST04199,2023-11-10,Central,paid_ads,46-60,UPI,Bronze,mobile,False,True,2,302.65,True,17069.79,True,True
CUST04200,2021-09-19,Central,social,36-45,card,Silver,mobile,False,False,9,311.63,True,23596.43,True,True
CUST04201,2023-01-13,East,organic,18-25,UPI,Silver,tablet,True,True,1,603.4,False,22607.99,False,True
CUST04202,2023-03-30,Central,organic,46-60,COD,Platinum,mobile,False,True,9,773.87,True,24601.87,True,True
CUST04203,2022-01-12,South,social,36-45,card,Silver,mobile,False,False,2,427.7,True,16262.86,True,True
CUST04204,2021-05-24,East,paid_ads,26-35,netbanking,Bronze,tablet,False,False,3,566.68,True,22905.89,True,True
CUST04205,2021-11-21,North,social,26-35,wallet,Silver,mobile,False,True,5,579.32,True,25590.11,True,True
CUST04206,2023-06-03,East,email,26-35,card,Bronze,mobile,True,False,2,1483.4,True,17971.99,True,True
CUST04207,2023-09-20,East,paid_ads,26-35,card,Silver,mobile,False,True,1,890.3,False,17619.79,False,True
CUST04208,2023-10-23,North,referral,60+,card,Gold,mobile,False,True,7,1043.84,True,20250.05,True,True
CUST04209,2021-09-05,East,email,18-25,COD,Gold,mobile,True,True,8,583.11,True,29312.79,True,True
CUST04210,2022-10-27,West,social,18-25,card,Bronze,mobile,False,True,3,1440.79,True,17529.31,True,True
CUST04211,2021-06-15,West,organic,18-25,UPI,Bronze,desktop,False,True,2,453.75,True,20101.01,True,True
CUST04212,2023-02-17,North,social,26-35,wallet,Gold,mobile,True,True,3,1000.01,True,21773.68,True,True
CUST04213,2022-04-01,North,referral,36-45,card,Bronze,desktop,True,True,1,725.49,False,16148.83,False,True
CUST04214,2023-02-21,South,social,36-45,UPI,Gold,desktop,True,True,2,495.76,True,19976.47,True,True
CUST04215,2023-01-21,Central,referral,Unknown,UPI,Bronze,mobile,True,False,2,834.43,True,21695.0,True,True
CUST04216,2023-12-24,Central,organic,46-60,COD,Bronze,desktop,True,True,5,1033.46,True,20753.84,True,True
CUST04217,2022-06-20,South,social,26-35,netbanking,Bronze,desktop,True,False,2,632.03,True,14304.69,True,True
CUST04218,2022-01-09,West,organic,18-25,netbanking,Bronze,mobile,False,False,5,1812.71,True,17345.41,True,True
CUST04219,2022-07-31,West,email,18-25,card,Bronze,desktop,True,False,1,622.25,False,16849.32,False,True
CUST04220,2021-06-28,Northeast,social,26-35,wallet,Silver,desktop,True,False,10,461.99,True,20491.06,True,True
CUST04221,2021-05-03,North,email,26-35,UPI,Silver,desktop,True,False,4,282.68,True,21432.3,True,True
CUST04222,2022-07-23,West,organic,36-45,netbanking,Silver,desktop,False,False,13,979.89,True,24703.4,True,True
CUST04223,2023-06-23,West,paid_ads,18-25,UPI,Bronze,desktop,True,True,0,720.0,False,14073.12,False,True
CUST04224,2022-08-07,South,organic,46-60,UPI,Gold,mobile,True,True,4,576.92,True,22945.21,True,True
CUST04225,2023-05-07,North,paid_ads,26-35,UPI,Bronze,mobile,False,False,7,754.7,False,20076.73,True,True
CUST04226,2021-07-14,North,paid_ads,26-35,COD,Gold,mobile,False,True,8,1733.01,True,26466.5,True,True
CUST04227,2022-05-08,East,referral,36-45,wallet,Bronze,mobile,True,False,10,951.67,True,15485.63,True,True
CUST04228,2022-11-03,West,paid_ads,36-45,card,Silver,desktop,False,True,3,757.79,True,22844.33,True,True
CUST04229,2022-01-16,West,email,60+,netbanking,Silver,desktop,True,False,4,160.21,True,18184.13,True,True
CUST04230,2021-01-16,South,paid_ads,26-35,wallet,Silver,mobile,True,True,10,364.4,True,20796.49,True,True
CUST04231,2021-03-22,Central,paid_ads,18-25,card,Silver,desktop,True,False,6,618.91,True,23062.56,True,True
CUST04232,2023-10-13,South,social,60+,UPI,Silver,mobile,False,True,3,369.19,True,16655.3,True,True
CUST04233,2022-10-25,Northeast,paid_ads,26-35,card,Silver,mobile,False,False,3,1358.36,True,23039.08,True,True
CUST04234,2021-10-17,North,social,36-45,UPI,Bronze,mobile,False,False,2,1106.09,True,20198.06,True,True
CUST04235,2021-10-11,Central,social,18-25,UPI,Bronze,mobile,False,True,2,436.79,True,18555.47,True,True
CUST04236,2021-02-13,Central,social,26-35,netbanking,Gold,desktop,False,True,0,1073.75,False,15632.58,False,True
CUST04237,2023-11-01,Central,referral,60+,card,Silver,mobile,True,True,2,575.26,True,16712.85,True,True
CUST04238,2021-04-29,Central,social,Unknown,UPI,Bronze,mobile,False,True,3,273.68,True,19440.17,True,True
CUST04239,2023-04-12,South,email,60+,card,Gold,tablet,True,False,5,388.49,True,21426.94,True,True
CUST04240,2021-09-21,West,organic,46-60,card,Gold,mobile,False,True,6,322.21,True,25756.29,True,True
CUST04241,2022-01-03,West,paid_ads,26-35,wallet,Silver,mobile,True,True,4,1122.4,True,23989.83,True,True
CUST04242,2021-10-27,East,social,36-45,wallet,Platinum,desktop,True,False,4,225.49,True,26819.89,True,True
CUST04243,2023-06-22,Northeast,organic,18-25,netbanking,Bronze,desktop,True,True,5,545.51,True,16174.72,True,True
CUST04244,2021-02-05,South,referral,46-60,UPI,Bronze,mobile,False,True,1,687.08,False,21521.01,False,True
CUST04245,2022-01-21,East,referral,36-45,card,Bronze,mobile,False,True,0,419.35,False,16413.07,False,True
CUST04246,2021-11-02,Central,organic,36-45,UPI,Bronze,mobile,True,False,10,1462.87,True,18163.43,True,True
CUST04247,2021-10-26,South,paid_ads,26-35,UPI,Gold,mobile,False,True,1,1377.92,False,15423.23,False,True
CUST04248,2021-07-31,North,social,26-35,UPI,Silver,mobile,False,False,7,516.7,True,26403.41,True,True
CUST04249,2023-09-27,South,organic,46-60,card,Bronze,mobile,False,True,3,1346.33,True,18811.05,True,True
CUST04250,2022-02-19,Central,organic,60+,netbanking,Silver,desktop,True,True,6,891.57,True,19593.16,True,True
CUST04251,2022-04-03,Central,social,26-35,netbanking,Bronze,mobile,True,True,5,1306.81,True,21277.2,True,True
CUST04252,2022-02-26,North,social,18-25,COD,Silver,tablet,True,True,1,2597.95,False,20692.11,False,True
CUST04253,2023-12-10,West,referral,46-60,card,Platinum,mobile,False,True,10,231.38,True,28345.91,True,True
CUST04254,2022-01-07,West,paid_ads,36-45,UPI,Bronze,desktop,True,True,5,2098.46,True,20711.34,True,True
CUST04255,2022-01-10,West,organic,36-45,wallet,Silver,mobile,True,True,10,608.46,True,23850.54,True,True
CUST04256,2021-12-26,West,social,46-60,UPI,Bronze,mobile,True,True,3,257.36,True,16239.58,True,True
CUST04257,2021-12-25,Northeast,organic,36-45,UPI,Bronze,desktop,True,False,1,598.08,False,17329.64,False,True
CUST04258,2021-04-09,South,email,36-45,wallet,Bronze,desktop,True,False,4,400.25,True,20012.02,True,True
CUST04259,2022-10-24,South,social,36-45,card,Gold,mobile,True,True,9,477.41,True,26500.31,True,True
CUST04260,2021-01-28,West,organic,26-35,card,Bronze,desktop,True,True,3,803.36,True,20751.14,True,True
CUST04261,2021-09-05,East,referral,26-35,card,Bronze,tablet,True,True,3,1006.22,True,19685.21,True,True
CUST04262,2021-08-10,East,email,26-35,card,Bronze,mobile,True,True,2,386.49,True,17316.77,True,True
CUST04263,2021-11-16,North,social,36-45,UPI,Silver,mobile,True,False,9,815.12,True,22286.0,True,True
CUST04264,2023-04-09,North,referral,26-35,COD,Bronze,mobile,True,False,1,1005.98,False,15851.58,False,True
CUST04265,2022-10-19,Northeast,organic,46-60,card,Bronze,mobile,False,True,4,837.86,True,12589.05,True,True
CUST04266,2023-12-21,North,social,Unknown,UPI,Silver,mobile,True,True,3,2023.75,False,15614.7,True,True
CUST04267,2022-01-20,West,referral,36-45,card,Silver,mobile,True,True,8,1240.33,False,25899.71,True,True
CUST04268,2023-10-14,Central,referral,18-25,UPI,Bronze,mobile,True,False,4,769.74,True,20488.86,True,True
CUST04269,2021-02-19,North,organic,26-35,card,Platinum,mobile,True,True,6,1137.88,True,25260.54,True,True
CUST04270,2022-07-07,South,email,26-35,UPI,Bronze,desktop,True,True,6,1000.03,True,20751.19,True,True
CUST04271,2023-05-25,South,paid_ads,36-45,COD,Gold,mobile,False,True,2,588.96,True,21051.74,True,True
CUST04272,2022-08-06,East,paid_ads,18-25,netbanking,Silver,mobile,True,False,3,1393.23,True,21592.4,True,True
CUST04273,2023-10-19,South,organic,26-35,UPI,Silver,desktop,True,True,2,507.81,True,14929.9,True,True
CUST04274,2021-12-11,West,paid_ads,46-60,card,Silver,mobile,True,False,1,849.75,False,17991.69,False,True
CUST04275,2021-02-06,South,paid_ads,36-45,wallet,Bronze,mobile,True,True,1,319.02,False,20149.7,False,True
CUST04276,2023-04-28,North,organic,36-45,wallet,Platinum,desktop,True,False,7,1930.67,True,28539.05,True,True
CUST04277,2021-03-16,North,referral,36-45,UPI,Gold,mobile,False,False,7,370.93,True,26739.62,True,True
CUST04278,2023-04-18,South,organic,36-45,COD,Gold,mobile,True,True,3,446.16,True,15425.69,True,True
CUST04279,2023-03-15,South,paid_ads,26-35,UPI,Platinum,mobile,True,True,2,3405.07,True,19276.95,True,True
CUST04280,2023-07-14,Northeast,organic,26-35,netbanking,Platinum,mobile,True,True,8,959.83,True,32134.64,True,True
CUST04281,2022-06-09,North,paid_ads,18-25,COD,Bronze,mobile,False,False,1,252.83,False,16192.37,False,True
CUST04282,2023-09-08,East,paid_ads,18-25,netbanking,Gold,mobile,False,True,9,581.29,True,19661.21,True,True
CUST04283,2021-07-05,West,paid_ads,26-35,card,Gold,mobile,True,True,3,931.15,True,21882.76,True,True
CUST04284,2022-04-21,West,social,46-60,card,Silver,desktop,True,False,2,588.48,True,15926.32,True,True
CUST04285,2021-05-14,West,paid_ads,36-45,UPI,Silver,mobile,True,True,1,453.06,False,13649.77,False,True
CUST04286,2023-04-20,North,social,26-35,wallet,Silver,mobile,True,False,3,465.65,True,15607.41,True,True
CUST04287,2023-02-22,West,organic,46-60,UPI,Silver,mobile,True,False,7,308.02,True,25025.84,True,True
CUST04288,2023-06-03,South,paid_ads,26-35,card,Silver,mobile,True,True,2,812.44,True,20517.79,True,True
CUST04289,2023-04-17,Central,organic,Unknown,UPI,Silver,mobile,True,True,6,672.33,True,18450.44,True,True
CUST04290,2021-12-04,South,paid_ads,18-25,UPI,Gold,desktop,True,False,7,541.13,True,21959.18,True,True
CUST04291,2021-03-16,West,referral,Unknown,COD,Platinum,mobile,True,True,9,1427.61,True,26415.95,True,True
CUST04292,2023-10-15,West,social,36-45,netbanking,Silver,mobile,True,True,1,689.95,False,17813.71,False,True
CUST04293,2022-06-24,West,referral,36-45,UPI,Platinum,mobile,True,False,11,1381.81,True,25396.29,True,True
CUST04294,2021-04-14,North,paid_ads,36-45,card,Platinum,desktop,True,True,1,1047.63,False,19667.2,False,True
CUST04295,2023-10-13,West,organic,36-45,wallet,Silver,mobile,True,True,3,691.61,True,21376.16,True,True
CUST04296,2023-12-25,Central,email,26-35,UPI,Bronze,mobile,True,False,1,474.77,False,17075.59,False,True
CUST04297,2022-05-03,East,organic,36-45,UPI,Silver,mobile,True,True,1,2982.77,False,16365.39,False,True
CUST04298,2023-04-24,South,organic,18-25,UPI,Gold,mobile,True,True,3,606.11,True,19473.37,True,True
CUST04299,2021-02-09,North,organic,26-35,UPI,Bronze,mobile,False,False,5,851.52,True,20396.9,True,True
CUST04300,2021-04-13,South,email,26-35,card,Gold,mobile,False,True,6,432.21,True,28262.76,True,True
CUST04301,2021-10-30,Central,email,18-25,UPI,Platinum,mobile,True,True,5,2026.53,True,23267.48,True,True
CUST04302,2022-12-20,East,paid_ads,46-60,netbanking,Gold,mobile,True,True,5,948.5,True,26904.97,True,True
CUST04303,2021-05-27,West,organic,18-25,netbanking,Platinum,mobile,False,False,4,850.06,True,29826.02,True,True
CUST04304,2021-02-07,Central,social,26-35,wallet,Gold,mobile,True,False,10,927.69,True,29604.27,True,True
CUST04305,2023-01-03,West,paid_ads,26-35,UPI,Platinum,mobile,True,True,11,752.73,True,25141.92,True,True
CUST04306,2023-04-24,West,organic,36-45,netbanking,Platinum,mobile,False,True,6,155.71,True,26191.65,True,True
CUST04307,2023-03-21,West,paid_ads,18-25,wallet,Silver,mobile,False,True,0,1203.86,False,11465.61,False,True
CUST04308,2023-05-26,East,paid_ads,46-60,UPI,Silver,desktop,True,True,1,528.23,False,18003.94,False,True
CUST04309,2023-05-30,South,paid_ads,26-35,card,Gold,mobile,True,True,7,2431.47,True,30045.88,True,True
CUST04310,2022-10-22,Central,referral,Unknown,wallet,Gold,desktop,False,True,8,2260.1,True,22266.52,True,True
CUST04311,2022-07-23,Northeast,social,18-25,COD,Silver,mobile,True,False,0,309.87,False,17370.85,False,True
CUST04312,2023-07-28,East,referral,46-60,UPI,Gold,tablet,True,True,9,369.79,True,20549.05,True,True
CUST04313,2022-01-17,Northeast,organic,26-35,card,Bronze,desktop,True,False,3,1909.91,True,20613.81,True,True
CUST04314,2021-04-18,Northeast,organic,26-35,UPI,Platinum,desktop,True,True,9,528.99,False,27423.16,True,True
CUST04315,2023-04-04,East,email,18-25,UPI,Silver,mobile,False,True,1,614.91,False,16910.06,False,True
CUST04316,2021-10-30,Central,organic,26-35,card,Bronze,mobile,False,True,1,481.0,False,17040.22,False,True
CUST04317,2023-12-08,West,paid_ads,26-35,UPI,Silver,mobile,False,False,6,716.07,True,19816.39,True,True
CUST04318,2022-03-30,South,organic,18-25,card,Silver,mobile,False,False,6,1573.44,True,26359.22,True,True
CUST04319,2023-07-22,North,organic,36-45,COD,Platinum,tablet,False,True,4,561.59,True,22752.91,True,True
CUST04320,2021-02-16,East,paid_ads,46-60,UPI,Silver,mobile,True,False,1,527.41,False,15930.78,False,True
CUST04321,2022-12-23,Central,organic,26-35,UPI,Bronze,mobile,True,True,6,1618.96,True,15774.97,True,True
CUST04322,2022-05-06,South,referral,26-35,COD,Bronze,mobile,True,True,4,518.16,True,18655.12,True,True
CUST04323,2022-05-22,Central,paid_ads,26-35,UPI,Silver,mobile,True,False,2,1579.35,True,14912.39,True,True
CUST04324,2021-10-18,West,social,46-60,UPI,Gold,mobile,True,False,4,1010.14,True,23882.51,True,True
CUST04325,2023-11-30,West,referral,36-45,UPI,Silver,desktop,False,True,7,771.49,True,23837.59,True,True
CUST04326,2022-03-07,South,organic,18-25,COD,Platinum,desktop,True,False,6,564.92,True,24338.85,True,True
CUST04327,2023-07-21,East,social,36-45,UPI,Bronze,tablet,False,False,7,951.93,True,20077.61,True,True
CUST04328,2022-04-11,South,email,26-35,UPI,Silver,mobile,True,True,4,1180.86,True,20149.71,True,True
CUST04329,2021-02-22,South,organic,18-25,UPI,Platinum,mobile,True,False,9,540.33,True,30704.58,True,True
CUST04330,2023-08-21,North,referral,60+,wallet,Silver,mobile,True,True,1,373.57,False,18520.56,False,True
CUST04331,2021-07-22,North,referral,18-25,UPI,Silver,mobile,True,True,3,398.58,True,22440.26,True,True
CUST04332,2021-10-24,South,referral,26-35,UPI,Bronze,tablet,True,True,2,1545.68,True,16747.16,True,True
CUST04333,2023-08-01,West,organic,36-45,wallet,Gold,mobile,True,True,5,877.23,True,24830.38,True,True
CUST04334,2023-09-06,East,organic,36-45,wallet,Platinum,mobile,False,True,7,2188.42,True,24902.8,True,True
CUST04335,2023-10-01,South,paid_ads,18-25,wallet,Silver,tablet,False,False,1,1288.74,False,18885.1,False,True
CUST04336,2022-04-12,Central,organic,36-45,UPI,Gold,mobile,False,False,5,853.04,True,21633.69,True,True
CUST04337,2023-04-09,East,paid_ads,36-45,netbanking,Bronze,desktop,True,False,1,626.1,False,14650.27,False,True
CUST04338,2021-12-25,Northeast,social,46-60,UPI,Silver,mobile,True,False,2,1165.01,True,16156.16,True,True
CUST04339,2023-03-22,West,paid_ads,18-25,COD,Bronze,mobile,True,True,5,401.01,True,13613.48,True,True
CUST04340,2022-07-05,North,paid_ads,18-25,UPI,Bronze,mobile,False,True,4,411.25,True,17682.75,True,True
CUST04341,2021-02-26,Central,organic,46-60,UPI,Silver,desktop,True,True,3,446.92,True,25494.38,True,True
CUST04342,2022-04-03,Central,paid_ads,36-45,UPI,Silver,mobile,False,True,7,855.36,True,19808.94,True,True
